"Kategoria";"Kod";"Nazwa";"Zmienna";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2007";1207;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2008";1212;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2009";1208;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2010";1204;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2011";1210;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2012";1220;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2013";1189;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2014";1157;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2015";1154;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2016";1152;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2017";1157;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2018";1164;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2019";1128;"gosp.";"";
"Gospodarstwa";2000000;"PODLASKIE";"gospodarstwa domowe objęte badaniem";"2020";1076;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"1999";1683;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2000";2053;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2001";1770;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2002";1794;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2003";1792;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2004";1799;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2005";1908;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2006";2044;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2007";2045;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2008";2025;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2009";2039;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2010";2032;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2011";2070;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2012";2141;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2013";2172;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2014";2196;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2015";2215;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2016";2230;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2017";2213;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2018";2173;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2019";2107;"gosp.";"";
"Gospodarstwa";2200000;"POMORSKIE";"gospodarstwa domowe objęte badaniem";"2020";2042;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"1999";4228;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2000";3983;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2001";4173;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2002";4288;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2003";4248;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2004";4244;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2005";4479;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2006";4606;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2007";4530;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2008";4464;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2009";4381;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2010";4504;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2011";4468;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2012";4444;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2013";4414;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2014";4348;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2015";4347;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2016";4297;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2017";4277;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2018";4114;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2019";4018;"gosp.";"";
"Gospodarstwa";2400000;"ŚLĄSKIE";"gospodarstwa domowe objęte badaniem";"2020";3691;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"1999";960;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2000";1554;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2001";1043;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2002";1074;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2003";1033;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2004";1011;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2005";1155;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2006";1289;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2007";1270;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2008";1241;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2009";1258;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2010";1285;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2011";1259;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2012";1230;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2013";1234;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2014";1214;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2015";1189;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2016";1193;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2017";1182;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2018";1185;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2019";1185;"gosp.";"";
"Gospodarstwa";2600000;"ŚWIĘTOKRZYSKIE";"gospodarstwa domowe objęte badaniem";"2020";1158;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"1999";1332;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2000";1793;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2001";1116;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2002";1174;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2003";1185;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2004";1170;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2005";1292;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2006";1401;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2007";1406;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2008";1414;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2009";1394;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2010";1381;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2011";1376;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2012";1451;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2013";1493;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2014";1493;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2015";1497;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2016";1478;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2017";1472;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2018";1456;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2019";1466;"gosp.";"";
"Gospodarstwa";2800000;"WARMIŃSKO-MAZURSKIE";"gospodarstwa domowe objęte badaniem";"2020";1377;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"1999";2661;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2000";2536;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2001";2559;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2002";2599;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2003";2663;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2004";2680;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2005";2903;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2006";3143;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2007";3144;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2008";3141;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2009";3143;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2010";3143;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2011";3140;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2012";3109;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2013";3103;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2014";3116;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2015";3087;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2016";3066;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2017";3110;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2018";3085;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2019";3068;"gosp.";"";
"Gospodarstwa";3000000;"WIELKOPOLSKIE";"gospodarstwa domowe objęte badaniem";"2020";2789;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"1999";1323;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2000";1836;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2001";1432;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2002";1438;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2003";1450;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2004";1427;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2005";1529;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2006";1631;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2007";1610;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2008";1636;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2009";1627;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2010";1617;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2011";1602;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2012";1573;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2013";1536;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2014";1553;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2015";1552;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2016";1524;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2017";1507;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2018";1475;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2019";1470;"gosp.";"";
"Gospodarstwa";3200000;"ZACHODNIOPOMORSKIE";"gospodarstwa domowe objęte badaniem";"2020";1365;"gosp.";"";
"Osoby";0000000;"POLSKA";"ogółem";"1999";3,17;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2000";3,16;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2001";3,11;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2002";3,09;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2003";3,07;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2004";3,07;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2005";3,08;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2006";3,05;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2007";3,00;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2008";2,94;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2009";2,90;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2010";2,89;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2011";2,87;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2012";2,81;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2013";2,76;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2014";2,73;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2015";2,72;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2016";2,69;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2017";2,66;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2018";2,64;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2019";2,61;"osoba";"";
"Osoby";0000000;"POLSKA";"ogółem";"2020";2,61;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"1999";1,12;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2000";1,09;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2001";1,06;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2002";1,03;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2003";1,04;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2004";1,05;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2005";1,07;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2006";1,11;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2007";1,15;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2008";1,16;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2009";1,13;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2010";1,13;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2011";1,13;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2012";1,11;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2013";1,08;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2014";1,09;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2015";1,10;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2016";1,09;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2017";1,09;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2018";1,06;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2019";1,05;"osoba";"";
"Osoby";0000000;"POLSKA";"pracujących";"2020";1,07;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"1999";0,84;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2000";0,88;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2001";0,91;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2002";0,93;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2003";0,90;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2004";0,89;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2005";0,86;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2006";0,86;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2007";0,84;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2008";0,82;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2009";0,82;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2010";0,82;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2011";0,81;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2012";0,80;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2013";0,79;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2014";0,78;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2015";0,78;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2016";0,99;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2017";1,16;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2018";1,18;"osoba";"";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2019";0,87;"osoba";"m";
"Osoby";0000000;"POLSKA";"pobierający świadczenia społeczne";"2020";0,84;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"1999";;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2000";;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2001";;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2002";;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2003";0,72;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2004";0,69;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2005";0,69;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2006";0,70;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2007";0,69;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2008";0,70;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2009";0,71;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2010";0,70;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2011";0,69;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2012";0,68;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2013";0,67;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2014";0,67;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2015";0,67;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2016";0,68;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2017";0,69;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2018";0,72;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2019";0,74;"osoba";"";
"Osoby";0000000;"POLSKA";"emerytury i renty";"2020";0,72;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"1999";1,17;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2000";1,16;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2001";1,08;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2002";1,06;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2003";1,06;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2004";1,07;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2005";1,08;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2006";1,01;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2007";0,95;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2008";0,89;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2009";0,87;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2010";0,87;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2011";0,86;"osoba";"";
"Osoby";0000000;"POLSKA";"pozostających na utrzymaniu";"2012";0,83;"osoba";"";
